dep_id,dep_search_date,dep_departure_airport,dep_arrival_airport,dep_departure_date,dep_arrival_date,dep_departure_time,dep_arrival_time,dep_price,dep_total_hours,dep_companies,dep_connections,arr_id,arr_search_date,arr_departure_airport,arr_arrival_airport,arr_departure_date,arr_arrival_date,arr_departure_time,arr_arrival_time,arr_price,arr_total_hours,arr_companies,arr_connections,total_price,trip_duration_days
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1051.0,17.5,"Iberia, Japan Airlines",1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-24,10:25,23:35,658.0,21.166666666666668,Turkish Airlines,1 escala,1709.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,17:15,13:10,581.0,27.916666666666668,"Cathay Pacifc, easyJet",2 escalas,1617.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,17:15,13:30,593.0,28.25,"Cathay Pacifc, Transavia France",2 escalas,1629.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-24,12:35,22:50,1109.0,18.25,KLM,1 escala,2145.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-24,10:25,23:35,661.0,21.166666666666668,Turkish Airlines,1 escala,1697.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,21:25,09:50,791.0,20.416666666666668,Turkish Airlines,1 escala,1827.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,17:25,06:55,789.0,21.5,Qatar Airways,1 escala,1825.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,18:30,13:50,594.0,27.333333333333332,"Cathay Pacifc, TAP AIR PORTUGAL",2 escalas,1630.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,12:50,22:35,479.0,41.75,Várias companhias aéreas,3 escalas,1515.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-25,18:30,13:10,581.0,26.666666666666668,"Cathay Pacifc, easyJet",2 escalas,1617.0,8
,2025-10-11 00:00:00,LIS,NRT,2026-08-15,2026-08-16,08:25,09:55,1036.0,17.5,Japan Airlines,1 escala,,2025-10-11 00:00:00,NRT,LIS,2026-08-24,2026-08-24,10:25,23:35,658.0,21.166666666666668,Turkish Airlines,1 escala,1694.0,8
